Date,Open,High,Low,Close,Volume,EPS,Net_Income,Equity,Dividends,Revenue,Rolling_PE,ROE,Dividend_Yield
2012-04-23,136.54,136.91,135.94,136.79,171710414.0,3.4340173972132133,2551135.817280816,30507674.36445411,0.6006710827350488,59729410.770673245,42.81889739272645,8.362275625484127,0.4391191481358643
2012-04-24,136.91,137.66,136.8,137.31,137239318.0,2.7584740249832387,2851349.977825353,46289971.12079841,0.34680892886748665,82562640.54278077,44.054697434635976,6.1597575215254805,0.25257368645217876
2012-04-25,138.65,139.25,138.53,139.19,150143367.0,1.267678859890005,1884976.7336772648,27163401.279258136,0.945406561206832,82939841.358436,44.28572031368425,6.939398767843648,0.6792201747301042
2012-04-26,138.89,140.32,138.81,140.16,135453146.0,2.130469364772587,3948795.9518443127,29447525.52273363,1.8364181241424633,59233352.660682,45.274464575678145,13.409601933431805,1.3102298260148855
2012-04-27,140.58,140.79,139.8,140.39,123902644.0,3.7714793123403054,4015248.5920324945,20706599.46334859,0.47206376704289055,84317951.5819222,44.77195028246834,19.39115400932744,0.3362517038556098
2012-04-30,140.11,140.21,139.49,139.87,115006285.0,2.088153480248401,2583585.545668932,21720240.388901036,1.0014525039352193,94233204.55648685,44.26940206477283,11.894829428265144,0.7159880631552293
2012-05-01,139.79,141.66,139.63,140.74,138747253.0,3.0644900332626257,4273362.891088167,45825573.26833532,1.8732318107561718,70144776.76595531,44.26059524021873,9.325279721139871,1.330987502313608
2012-05-02,139.92,140.46,139.46,140.32,120982449.0,3.9487578537427477,3331146.7953712633,24316873.81298784,1.5685800294915957,93263316.42261475,44.7688884435723,13.698910563051367,1.11785920003677
2012-05-03,140.34,140.45,138.99,139.25,143518530.0,3.3407678368818163,1594609.5655430686,40771333.06435823,0.9885229228502481,93055496.18340074,44.61055046297111,3.911104802548278,0.7098907884023326
2012-05-04,138.52,139.3,136.92,137.0,193496350.0,1.50879967353919,3184123.5177281387,44331663.91512315,1.2459780125625024,91528828.3749389,45.10356674303395,7.182503963362219,0.9094730018704398
2012-05-07,136.51,137.56,136.46,137.1,127664189.0,1.6592725414915854,2923091.9335781964,24937013.497484926,1.9358791067655894,79261047.9222154,46.1078576793708,11.72190059516554,1.4120197715285117
2012-05-08,136.28,136.77,134.92,136.55,213125597.0,2.9709056583692512,1607740.8376246244,36900804.48734348,0.602775848258928,75094938.53370877,46.69245705156688,4.356926251231351,0.44143233120390185
2012-05-09,135.1,136.61,134.49,135.74,220525746.0,3.387091393286351,3007024.392170273,26397197.240619916,0.7163798089795274,87954803.47030869,47.56339033917148,11.391453284832354,0.5277588102103487
2012-05-10,136.68,136.85,135.71,136.02,150085682.0,2.381177964413006,2876492.858384234,33083773.746226083,0.7208170649163643,56665826.21199633,49.63695100518662,8.694572996565604,0.5299346161714191
2012-05-11,135.17,136.87,135.11,135.61,152988103.0,1.1471672281109457,4960167.33552422,46486843.81513425,1.3332845549893109,62206666.52052195,50.95237940617227,10.670045390152705,0.9831756913128167
2012-05-14,134.31,135.61,133.91,134.11,163196962.0,3.022280318830008,3225975.217833201,24202881.110925756,0.7897378935959984,60271729.76862751,50.445347513092806,13.328889246895978,0.5888732336112135
2012-05-15,134.02,134.81,133.13,133.34,207288863.0,4.933929689494678,1010675.0600904233,35113277.309270635,1.575465051072604,96327476.48845111,48.70321576689316,2.878327338085255,1.181539711318887
2012-05-16,133.94,134.55,132.8,132.83,206973192.0,4.9560505182284365,4652236.65204541,35405342.975264266,0.9020411752799132,53425853.80081399,46.284092032428276,13.139928217319255,0.6790944630579787
2012-05-17,132.86,133.02,130.79,130.86,247684669.0,1.9836517361737482,4679037.285507744,13100496.835355746,0.5697661380019327,95155074.867295,47.990621675324185,35.71648727764213,0.4354012975713989
2012-05-18,131.37,131.6,129.55,129.74,319503709.0,4.779636624478071,4837857.524620031,22831514.031587966,0.9912481428353642,91578543.76291466,46.05475978449274,21.189385504293472,0.7640266246611409
2012-05-21,130.16,132.02,129.95,131.97,177733753.0,2.9291966149543947,4771380.20647377,24497490.835222594,0.27116140416570933,91326491.02997789,46.61128015771843,19.477015987341282,0.20547200436895457
2012-05-22,132.31,133.23,131.34,132.2,197272169.0,4.983993812512438,1770071.4129446275,40685943.53015028,0.43766106811028826,95538297.70253918,45.39191483211882,4.3505723583205524,0.331059809463153
2012-05-23,131.25,132.46,129.99,132.27,204667764.0,3.2813533022119232,1285987.72719064,36669339.38941565,0.6254875277248012,98044778.26128769,44.93903215102652,3.5069836233860037,0.47288691897240576
2012-05-24,132.63,132.84,131.42,132.53,167017765.0,3.950210389496511,2430192.8500487693,47750639.24712719,0.5942045978868861,61685020.776746795,43.017971927166776,5.089340977136712,0.4483547860008195
2012-05-25,132.48,132.85,131.78,132.1,135393214.0,4.002489573779974,1535223.7018853663,39310189.947226405,0.7836826135681876,98516736.71972172,41.716908633498676,3.9054090146763247,0.5932495182196726
2012-05-29,133.16,133.93,131.17,133.7,152437330.0,1.3204408977645552,1645094.8803464244,30311473.25612765,1.5007765104614144,70187652.1655049,43.17272843556161,5.427300964376116,1.1224955201656055
2012-05-30,132.56,133.69,131.49,131.76,162154670.0,2.580600079805023,1163730.218301327,28447313.42522761,1.1834864768863194,89081434.00814258,42.72861444867654,4.090826437301842,0.8982137802719485
2012-05-31,131.71,132.45,130.34,131.47,195826754.0,4.446592230271365,4887060.694639239,30771459.15683274,0.5013324371804412,66182439.80656544,41.71660299073637,15.881797056588645,0.38132839216584863
2012-06-01,129.41,131.5,128.16,128.16,253063555.0,4.001851705800425,3914136.58864845,42062568.03478333,1.9176568131004472,88056734.26175565,41.50385420319517,9.305510270822465,1.4962990114703865
2012-06-04,128.39,128.74,127.14,128.1,202317540.0,3.9203912881301908,2770179.6403049296,47552741.17643752,0.7383911708821022,97549724.37773657,40.987227437398246,5.825488860939859,0.5764177758642484
2012-06-05,127.85,129.26,127.78,129.07,163687095.0,3.420062419037181,4128107.6981654405,31545921.08714752,0.3809746094655081,98185762.09265211,39.75586292789635,13.086026832950266,0.29516898540753705
2012-06-06,129.97,132.03,129.93,131.97,183846801.0,1.086702380085852,1510096.080283588,14905110.414792567,1.299994938710841,85789500.53096813,40.00962739471039,10.131398146402821,0.9850685297498227
2012-06-07,133.47,133.53,131.78,132.05,184597574.0,4.073097233477739,2492811.4674256165,11906697.443162639,0.33689263777971984,65511125.92728218,39.32114923012389,20.936212407556397,0.25512505700849664
2012-06-08,131.71,133.13,131.29,133.1,143634224.0,4.294812745369049,3667184.113370804,30484584.977094576,1.0532298876344437,83000167.8579304,38.78499596810901,12.02963437463965,0.7913072033316633
2012-06-11,134.17,134.25,131.28,131.41,169457174.0,3.060562389263016,4610091.022432321,20084849.309990562,1.0845705595543684,98295456.63580862,38.356040086033765,22.953077472874934,0.8253333532869405
2012-06-12,131.79,133.01,131.16,132.92,181773014.0,2.760398102116433,4899389.069609383,25188064.165291883,1.907957381558612,99093291.14557368,37.48100780413568,19.45123308189972,1.435417831446443
2012-06-13,132.53,133.36,131.62,132.07,171953597.0,4.095099343905258,2423073.5898541175,35370873.93407781,1.3118558624012397,74353237.93000714,36.91662489729395,6.850477017814437,0.9933034469608841
2012-06-14,132.34,134.0,131.98,133.47,230470410.0,3.1772705491789495,2594992.0752227865,42430775.24976032,1.4545693410709304,69041572.35219589,37.80548890171767,6.115825270568076,1.0898099506038288
2012-06-15,133.38,134.26,133.1,134.14,169104512.0,1.2684321539581815,1296254.1836008627,25546869.231398955,1.499412687225459,58114506.90723155,39.832694459462246,5.074023638120292,1.1177968445098099
2012-06-18,133.58,134.73,133.28,134.4,131154924.0,4.3472741172283715,3470036.262359673,40438990.109412715,0.8568232588129225,61780344.1415633,38.570381037632146,8.580917211263335,0.6375173056643768
2012-06-19,135.08,136.25,134.37,135.7,137213470.0,4.276483731305914,1873732.261123502,28344788.973684765,1.1937042670535685,67400926.35670672,38.92626984725703,6.610499950671958,0.8796641614248847
2012-06-20,135.71,136.1,134.27,135.48,206299494.0,3.3361957631761854,3502710.487342102,35638317.05976166,0.1351305499141393,76017940.669495,38.75422441712957,9.828495777363532,0.09974206518610816
2012-06-21,135.64,135.78,132.33,132.44,205129421.0,1.0600188403195832,3148309.8773090066,22972863.311000932,0.34620839353915744,69560044.72970855,41.00200842171964,13.704473119819536,0.261407726924764
2012-06-22,133.13,133.71,132.62,133.46,129848438.0,3.086222629458791,4491459.799521534,17123269.216139983,0.25533644595516714,84593938.32956913,41.1380362633121,26.23015349947305,0.19132057991545567
2012-06-25,132.05,132.1,130.85,131.32,146248554.0,3.9166630655591486,1788122.3627537754,10244172.156373952,0.9463850634337422,67876657.28369053,41.14055465284305,17.455020624982378,0.7206709285971232
2012-06-26,131.7,132.38,130.93,131.98,141386194.0,2.188218625991287,2862613.4011832066,38092740.48066123,1.5256658011158017,61312583.455181986,42.274502801915276,7.514852869765269,1.1559825739625715
2012-06-27,132.42,133.43,131.97,133.17,107982307.0,3.1946884476157327,2543458.4006080404,42723277.208049275,1.4011557566156174,63966248.66691572,41.09443251740413,5.953331689004513,1.0521557082042634
2012-06-28,132.29,132.99,131.28,132.79,168941315.0,1.0240379610622115,4922513.235450711,41671508.040926725,1.1354534769933122,50456929.93767305,42.0786978678543,11.812659216979085,0.8550745364811448
2012-06-29,135.2,136.27,134.85,136.1,212056876.0,1.6305090316411848,4235720.42593012,35785602.391705886,0.4806506654373398,70071691.8884954,44.02632640748627,11.83638151334248,0.35315993051972067
2012-07-02,136.48,136.65,135.52,136.51,129049181.0,4.86116047434022,4494527.049445817,31998926.59616867,1.0887530943305113,72000355.15597075,43.56622981107217,14.045868182290716,0.7975628850124616
2012-07-03,136.48,137.51,136.34,137.41,80450171.0,1.8054589940442485,3134697.979998628,30782222.608960006,1.432807525982533,69775131.06140815,45.20348143246255,10.183468620248977,1.0427243475602452
2012-07-05,136.9,137.8,136.29,136.79,126024304.0,3.391222918862067,3828628.561827518,17662053.639610816,1.2252325039936858,97465311.31829566,45.34917795884021,21.677142646883514,0.895703270702307
2012-07-06,135.47,135.77,134.85,135.49,151120499.0,1.7094332722291763,2816791.9247181015,31395828.82656685,0.8223921991452229,94575349.98092854,44.9540146493519,8.971866741528924,0.6069763075837499
2012-07-09,135.38,135.57,134.7,135.32,103703827.0,3.423248891555773,2010605.588698254,46609257.321220525,1.178468993173379,89681168.92877781,45.47872228625548,4.313747320283634,0.8708756969948116
2012-07-10,136.01,136.23,133.68,134.14,162748754.0,2.9489341676972476,3149435.1213599057,24552051.8567204,0.9743982886145531,88083466.3188452,46.50658328147398,12.827584186198438,0.7264039724277271
2012-07-11,134.21,134.6,133.38,134.16,142460464.0,2.350897365924272,1295585.6758064753,39850775.24311377,0.9439012322099974,52397469.46535523,47.10395971160852,3.2510927777505487,0.7035638284212861
2012-07-12,133.38,134.23,132.6,133.51,143428183.0,4.896145867994939,3200056.422839749,41059572.232115015,0.3238752636849599,72493262.81462994,45.49053782465675,7.793691577567882,0.24258502260876333
2012-07-13,133.86,135.89,133.84,135.75,129613009.0,4.08429023701321,2867110.2294413345,16309696.380257383,1.5354297650060835,92451604.8412255,45.55784868303605,17.579175985838237,1.1310716500965625
2012-07-16,135.44,135.83,134.9,135.43,97413111.0,3.2960135220827884,2129237.6675069053,48557893.943757795,0.3773037851196005,63611573.901092574,45.50229438989694,4.384946492887636,0.2785969025471465
2012-07-17,135.97,136.64,134.55,136.36,138576451.0,1.2678612778921918,1409402.3649960214,39441519.315892175,0.4524136331643066,63963891.22997815,45.53846440234629,3.573397753032629,0.33177884508969385
2012-07-18,136.04,137.64,135.96,137.37,113247909.0,3.401525249513166,1022049.3910444586,16248734.375250064,0.10740024001107835,90786576.06592023,46.29134307135951,6.290024610170473,0.07818318410939677
2012-07-19,137.65,138.18,137.21,137.73,129742249.0,2.6707210470586946,4479875.28891237,27847873.204302542,0.4372038190056843,76994911.10609186,47.57381643611577,16.086956644934098,0.31743543091968657
2012-07-20,136.95,137.16,136.32,136.47,142813020.0,3.7115617876720033,2810996.121216853,15853247.456900958,0.9431016297349929,96037851.81407964,47.29230904835419,17.73135837852086,0.691068828119728
2012-07-23,134.47,136.38,133.84,135.09,144901109.0,4.200511014506212,4985818.713766849,27122996.92195746,0.8501178775950458,55303152.393684715,44.97907267133967,18.38225594359218,0.6292974147568626
2012-07-24,135.19,135.25,133.03,133.93,173030103.0,4.406841141859841,1460643.563087714,48332524.93294214,0.6071715799577125,85443820.98632193,44.06372245436929,3.0220717107460255,0.453349943969023
2012-07-25,134.21,134.56,133.25,133.96,129041882.0,3.4900389824410176,1545057.214405201,32080925.65288735,1.8290973808351902,51932262.32902689,44.398945787533876,4.816124170239279,1.3654056291692969
2012-07-26,135.89,136.46,135.26,136.17,156221922.0,4.194462363305057,2403223.135256563,21260943.541473433,1.6969267905483876,58870096.81860433,43.11201934713803,11.303464169257719,1.2461825589692206
2012-07-27,136.89,139.07,136.14,138.68,236689679.0,3.2564584173443722,3142104.291895152,32289111.77610696,0.47453546411638725,55271900.37315902,43.155141345711826,9.731157405885105,0.3421801731442077
2012-07-30,138.52,139.34,138.27,138.68,106715402.0,4.78794137566755,3399955.1968499715,35906329.91585115,1.655047515254756,81195626.336518,40.91194794693931,9.468957715305324,1.1934291283925265
2012-07-31,138.49,138.87,137.71,137.71,120507272.0,4.635579940898159,4627124.206149777,35388955.88376312,1.0282748902865173,51304882.50912401,39.24505976589451,13.075051497274487,0.7466958755983714
2012-08-01,138.7,138.73,137.4,137.59,138192791.0,1.356608860447746,4694227.919301031,37330942.99715938,0.9148135222405651,69671498.1580737,41.245706711962356,12.57462989793274,0.6648837286434807
2012-08-02,136.55,137.57,135.58,136.64,199418419.0,2.6867626824962496,3100107.6050419733,26037348.239277396,0.6258134532178706,71334873.12483624,40.71668364537424,11.906387611183286,0.4580016490177625
2012-08-03,138.56,139.64,136.68,139.35,157710313.0,3.9373004005949452,2645940.478458533,49118535.72179114,1.9036879875162875,83340369.70215753,40.43845438468426,5.3868472249360595,1.3661198331656172
2012-08-06,139.72,140.17,139.56,139.62,85244038.0,3.952982230917125,3616859.7093310547,46865210.97348732,0.7349328230513363,82269983.47746587,39.25150832128141,7.717579061741965,0.5263807642539295
2012-08-07,140.18,140.92,140.03,140.32,109434310.0,3.069095688862027,4163416.0208734437,10011286.493933484,1.5478002390045045,95051227.96046907,39.511844241249435,41.58722281493332,1.10305034136581
2012-08-08,139.85,140.65,139.81,140.49,89648652.0,3.205411415173615,1075086.620251148,19869792.482592285,0.8468298485974952,89605652.58569266,39.459909840705905,5.410658521939875,0.6027687725798955
2012-08-09,140.29,140.89,140.15,140.61,90094828.0,4.553860174845453,2154035.8715195777,48310627.192640275,0.5248033659599146,90568620.61680526,38.387746268681205,4.458720568727634,0.3732333162363378
2012-08-10,140.04,140.89,139.81,140.84,99737237.0,1.6620241059941336,3904217.1869238093,35205561.31888901,0.11807618040694678,99632584.54890499,40.21824296450884,11.089774003486946,0.0838371062247563
2012-08-13,140.6,140.84,140.04,140.77,79352310.0,1.7453420862003592,1129017.6511685122,35014431.18107611,1.2217090809134548,72609481.8863145,41.64420278889719,3.2244352202377082,0.867876025370075
2012-08-14,141.29,141.38,140.37,140.79,102210603.0,1.1677957181670284,4220791.255416578,40746755.08659137,1.0099393662891116,80768189.07201374,43.03949638579479,10.358594804535795,0.7173374290000083
2012-08-15,140.64,141.19,140.55,140.95,71012147.0,1.1858861477701046,1865085.9231489254,35612250.135537855,0.8689386828079189,91123464.49590883,43.160161128270566,5.237203254639997,0.6164871818431493
2012-08-16,141.15,142.16,140.8,141.99,111977601.0,2.6202896563486107,1728826.8265719716,48351938.480707414,0.9344976707061403,59215818.20833393,43.73669811621754,3.5755067550430875,0.6581432993211778
2012-08-17,142.23,142.3,141.86,142.18,90784837.0,1.7458959052089313,4015796.6977405082,40205296.14780691,0.8574915915619605,55835406.39972433,44.421416485433134,9.988228125412176,0.6031028214671265
2012-08-20,141.98,142.22,141.59,142.19,78199468.0,4.829075635487161,1880348.1197959045,32445990.336758465,0.2240880229208471,73505310.8604235,43.76282539097181,5.795317388311106,0.15759759682175054
2012-08-21,142.54,143.09,141.45,141.76,105399601.0,1.3853484598273211,4769530.622652564,26759292.026236486,1.3002834686011464,53460285.69968728,45.796006831312845,17.8238296363604,0.9172428531328628
2012-08-22,141.4,142.05,141.07,141.82,132950820.0,1.054356229889652,3172301.8309337506,12224636.123545025,0.1967674271866204,86748317.79747254,48.4631203507819,25.95007163300182,0.13874448398436073
2012-08-23,141.47,141.48,140.44,140.66,111378827.0,1.4929872470264844,4638890.85879867,48931704.262442425,0.6896334957367412,69270609.19915509,50.23129697365003,9.480337806993685,0.4902840151690183
2012-08-24,140.31,141.83,140.22,141.51,99416396.0,1.297409954883777,4512694.832958726,49803767.9322008,0.7555433469577019,55151862.50977844,52.94326903155636,9.060950647553371,0.5339151628561246
2012-08-27,141.89,142.08,141.34,141.54,68716759.0,3.227473096168778,1027309.5181243579,32127051.625301804,0.9224190669038946,58018243.181090795,53.022309012596956,3.197646426151647,0.6517020396381904
2012-08-28,141.18,141.84,140.97,141.4,75623274.0,3.043314878158703,1369309.3108014343,26105579.43324095,1.0441140128934758,50695556.23994194,54.790473119625965,5.245274537204316,0.7384116074211287
2012-08-29,141.52,141.89,141.12,141.51,65396086.0,3.711160246606127,2746720.7116174,37811487.66957423,1.9348026244246783,66053920.19546814,55.81917141286932,7.264249255729769,1.3672550522398972
2012-08-30,140.9,140.94,140.19,140.49,96477807.0,4.1793646590549764,2806184.9682809347,33588636.10591496,0.35979995307303025,64808040.23473499,53.04508731363447,8.354566584460885,0.25610360386720066
2012-08-31,141.29,141.82,140.36,141.16,151904556.0,4.518426988315893,2621442.293363965,34364997.20590879,1.2870020671550122,60365155.510682754,51.4363157012897,7.628233686901709,0.9117328330653245
2012-09-04,141.04,141.46,140.13,141.03,119620349.0,4.3969229030431745,4914981.660896787,19146403.150839426,1.8222282259107339,67322694.72411166,51.05796259099301,25.670522145467846,1.292085532092983
2012-09-05,141.09,141.47,140.63,140.91,100482344.0,4.613230495693249,1342980.8941141097,49888525.59241752,1.594063965636766,83388979.13261643,50.505690850621015,2.691963488931465,1.131263902942847
2012-09-06,141.76,143.78,141.75,143.77,157982836.0,4.070424135843835,2155761.20685412,38192732.53921856,1.1187136361347136,55121468.14044603,49.71644379215232,5.644427783847245,0.778127311772076
2012-09-07,144.01,144.39,143.88,144.33,107218047.0,1.1219147896471307,4900572.394014049,11017730.765408635,1.7221236631317691,63341904.24015187,51.580716191349445,44.47896303111644,1.1931848286092765
2012-09-10,144.19,144.44,143.46,143.51,86274348.0,2.804546141517667,1770058.3073378082,16598894.491659198,1.8644152720778284,51578032.52829837,53.24754193636154,10.663712021467738,1.2991535586912608
2012-09-11,143.6,144.37,143.56,143.91,88581396.0,2.185515167679544,2587601.7877398897,35066166.969186634,0.10355023036474142,85030847.49063903,52.80771796052142,7.379197703626031,0.07195485398147553
2012-09-12,144.39,144.55,143.9,144.39,87596498.0,2.5722165084593684,2297357.854795778,27706275.378212113,0.8963442268713305,56508877.73772632,52.10791258659704,8.291832169553881,0.6207799895223566
2012-09-13,144.37,147.04,143.99,146.59,225243763.0,2.5332407614651653,1791760.7501384479,32590484.216006815,1.4496407233339526,54732083.21550074,50.99250711886501,5.497803402560139,0.9889083316283189
2012-09-14,146.88,148.11,146.76,147.24,169672999.0,2.2080682031956993,2922207.659052084,22634899.87344538,1.5181546316909056,58338898.802049644,50.22363080822206,12.910185931417947,1.0310748653157467
2012-09-17,146.94,147.19,146.37,146.74,119136952.0,4.715949733849181,1103565.3842108895,29817538.53807915,0.15470353219130198,55081362.795870714,48.594935277145666,3.701061315982058,0.1054269675557462
2012-09-18,146.49,146.81,146.25,146.62,98293358.0,4.008154767713894,2142664.995664482,46265348.34318039,0.840083356160248,89056827.83984846,46.94579027825375,4.631252270643102,0.5729664139682499
2012-09-19,146.79,147.17,146.41,146.7,128175304.0,1.2034041514929972,4039257.5944076004,47469506.493587874,1.9065984800858902,97067052.08775374,49.84121757657925,8.509162813717515,1.2996581323012204
2012-09-20,146.03,146.79,145.63,146.71,153893195.0,1.1812786106010655,1079562.5242784994,49338656.75184433,0.6227162767172112,67106121.56240316,50.09265174280584,2.1880663061183645,0.42445387275387575
2012-09-21,146.64,146.67,145.81,145.87,108585503.0,3.890326222281279,2627316.0149649894,20802920.68610394,1.0203738001168963,75422527.15794939,47.901138686484856,12.629553583406198,0.699509014956397
2012-09-24,145.15,145.98,145.04,145.65,95622709.0,1.9319998292171379,1144050.2196289853,27515283.287149582,1.7598340629092384,62770173.7258807,47.64821163533471,4.157871855032978,1.2082623157632943
2012-09-25,145.96,146.24,144.06,144.1,133060270.0,2.6587489913440963,3226568.3329988597,38496163.30067238,1.3702835037731278,81543926.27380931,46.686811163972386,8.381532226466069,0.9509254016468618
2012-09-26,144.07,144.11,142.95,143.29,146283598.0,3.114552110904285,4241493.35886964,13894387.402810823,1.3356663052263231,50218174.7632096,46.795404126650446,30.526666890053672,0.9321420233277432
2012-09-27,143.89,144.97,143.51,144.64,111654225.0,3.554480105646957,4968947.035516653,40696788.59574564,1.4044663156261894,93909907.77317527,46.47809650355317,12.209678470885777,0.9710082381265137
2012-09-28,144.09,144.56,143.46,143.97,150664142.0,3.7576499904684106,4074910.1953286207,16610362.996272165,1.1819034689586436,95215506.89058897,46.482684717184085,24.53233680831145,0.8209373264976341
2012-10-01,144.52,145.69,144.01,144.35,135858200.0,1.059226456449359,4908553.647019051,13361626.414773049,0.8317167203576342,99443851.56188399,48.88029721399021,36.736198832740854,0.5761806168047344
2012-10-02,144.92,145.15,143.83,144.5,113346235.0,1.660905463739705,3162790.777327454,13990823.962797042,1.5091348818404406,83466274.12330586,51.29437299612503,22.6061794911981,1.0443840012736614
2012-10-03,144.89,145.43,144.13,145.09,121026475.0,3.217323771915906,3065578.567981703,36346905.91342237,0.8202067959800308,94392788.12319894,52.40638277669904,8.434221540848215,0.5653089778620379
2012-10-04,145.64,146.34,145.44,146.13,124255532.0,2.9556057747585016,1564760.543530582,31250937.49664094,1.4005482041051438,57052383.7695484,54.03902611626542,5.007083527330254,0.9584261986622485
2012-10-05,146.91,147.16,145.7,146.14,124661611.0,1.1346663271901694,2338354.3882876686,36444501.76951623,0.8494048683177788,69792849.47080126,57.05036282503136,6.416206216992573,0.5812268155999581
2012-10-08,145.6,146.12,145.31,145.64,78257959.0,4.480675731435568,2532996.6074139336,24716697.20466621,1.5342625380077686,67565303.83232239,53.70154288853429,10.24811926302085,1.0534623304090693
2012-10-09,145.53,145.65,144.15,144.2,148520522.0,2.971722322185236,4407429.9662151635,34612966.09766055,1.040002684659982,51469981.20694955,53.55613512555769,12.733465123386397,0.7212223888071997
2012-10-10,144.18,144.32,143.09,143.28,123906096.0,4.419952638634738,2488495.2940656757,38408787.03422454,0.7777445721430135,54058402.61406038,51.525111428579656,6.478973917734701,0.5428144696698867
2012-10-11,144.28,144.49,143.33,143.36,123539819.0,3.289090418484047,1209549.487648985,19785279.9040514,1.6252562018514136,61824624.03937027,50.89176874390536,6.113380723015738,1.1336887568718006
2012-10-12,143.46,143.95,142.58,142.89,124063714.0,3.801351684026153,4730259.49881639,31894539.756644145,0.10563818375929396,68072471.52657476,49.77707039844859,14.8309382574834,0.07392972479480298
2012-10-15,143.23,144.23,142.77,144.08,107448207.0,2.8861455489924555,4004672.215221023,40496264.082129985,1.674798035538195,92612856.15406972,49.180676975181825,9.888991752669323,1.1624084088965818
2012-10-16,144.76,145.64,144.66,145.54,108612021.0,1.1249239689916686,1164318.8523648793,27086284.33289636,1.3748135171875484,83481566.28692253,52.189296266080966,4.298555084393067,0.944629323338978
2012-10-17,145.64,146.32,145.42,146.2,128757819.0,3.2360839373090533,2108795.4375954405,41158772.424095124,0.11652242210807828,54370304.925994076,52.88239124704234,5.1235625199572565,0.07970069911633262
2012-10-18,145.82,146.52,145.33,145.82,147982555.0,3.277559632487008,3993013.062005093,12458969.378727317,1.4912526229707073,82569780.72049378,51.02738484377838,32.04930472678454,1.0226667281379147
2012-10-19,145.55,145.56,143.05,143.39,185459471.0,4.373111124629693,3435669.4790516323,40306095.847084925,1.3745648394765186,78592295.53988862,48.380869206310805,8.52394509278703,0.9586197360182153
2012-10-22,143.15,143.67,142.28,143.41,125401781.0,3.5467927479889605,3543069.7220312865,18613791.353115454,0.25071289641818617,91108834.67733532,48.60760844875385,19.034648314343926,0.17482246455490286
2012-10-23,141.86,142.06,140.83,141.42,191909488.0,2.236156477888847,4667668.94797714,11644506.668306809,1.932381693143821,99828638.91533658,48.30462375321078,40.08472905667416,1.3664133030291479
2012-10-24,141.93,142.1,140.8,141.02,119929435.0,1.3095266518447843,4057830.9633577513,12394600.322297,1.6011553390462694,92696497.64892161,49.31579786957639,32.738699577573335,1.1354101113645365
